"user_id","age","gender","country","urban_rural","income_level","employment_status","education_level","relationship_status","has_children","household_size","occupation","ethnicity","language_preference","device_type","weekly_purchases","monthly_spend","cart_abandonment_rate","review_writing_frequency","average_order_value","preferred_payment_method","coupon_usage_frequency","loyalty_program_member","referral_count","product_category_preference","shopping_time_of_day","weekend_shopper","impulse_purchases_per_month","browse_to_buy_ratio","return_frequency","budgeting_style","brand_loyalty_score","impulse_buying_score","environmental_consciousness","health_conscious_shopping","travel_frequency","hobby_count","social_media_influence_score","reading_habits","exercise_frequency","stress_from_financial_decisions","overall_stress_level","sleep_quality","physical_activity_level","mental_health_score","daily_session_time_minutes","product_views_per_day","ad_views_per_day","ad_clicks_per_day","wishlist_items_count","cart_items_average","checkout_abandonments_per_month","purchase_conversion_rate","app_usage_frequency","notification_response_rate","account_age_months","last_purchase_date","social_sharing_frequency","premium_subscription","return_rate"
571977,78,"Female","Australia","Urban",92952,"Employed","High School","In a relationship",1,6,"Finance","Hispanic","English","Desktop",14,855,13,4,381,"PayPal",0,1,2,"Toys","Evening",0,2,82,8,"Strict",2,2,10,1,7,4,1,0,6,3,3,5,0,3,5,16,13,3,9,5,8,53,1,22,13,"2026-10-03",0,0,2
713538,44,"Male","UK","Suburban",153195,"Retired","Bachelor","Widowed",0,6,"Other","Asian","German","Mobile",3,1416,62,4,316,"Google Pay",2,0,2,"Sports","Morning",1,3,24,2,"Loose",7,7,8,1,4,1,0,3,5,9,7,8,1,7,48,10,15,3,20,5,7,37,2,21,23,"2026-10-30",1,0,84
528804,70,"Female","Australia","Urban",91693,"Employed","Associate Degree","Married",0,9,"Healthcare","Caucasian","English","Mobile",18,3113,71,5,336,"Google Pay",0,1,9,"Fashion","Afternoon",1,5,52,3,"Loose",7,9,1,1,7,2,4,15,5,7,7,7,8,9,69,28,8,3,20,7,10,47,5,7,20,"2025-10-19",2,1,62
307282,52,"Male","China","Urban",18918,"Retired","Associate Degree","In a relationship",0,2,"Healthcare","Hispanic","Hindi","Mobile",8,3336,21,2,220,"Credit Card",1,0,2,"Toys","Evening",1,2,27,11,"Strict",8,3,9,0,2,2,9,0,7,3,2,5,4,2,82,41,19,5,10,3,3,100,0,65,23,"2025-08-27",4,0,9
226622,77,"Male","USA","Urban",65497,"Student","Bachelor","In a relationship",0,8,"IT","African American","German","Desktop",10,4039,0,2,88,"PayPal",1,0,1,"Books","Evening",0,2,65,0,"Loose",10,1,2,0,0,3,3,15,1,0,0,9,5,1,7,40,3,5,17,10,4,15,2,55,2,"2026-02-05",4,0,95
698968,72,"Male","Japan","Urban",168827,"Retired","Associate Degree","In a relationship",0,5,"Healthcare","Hispanic","German","Desktop",2,2261,75,2,430,"PayPal",2,0,6,"Sports","Evening",0,4,28,5,"Moderate",0,9,7,0,3,4,6,16,4,8,8,4,8,2,24,43,11,4,6,9,1,90,2,61,18,"2026-01-05",2,1,71
945069,80,"Female","China","Urban",44265,"Unemployed","Bachelor","In a relationship",0,6,"Retail","Asian","Hindi","Mobile",18,3767,43,2,394,"Bank Transfer",2,1,6,"Sports","Afternoon",1,5,10,12,"Strict",6,6,7,0,9,5,1,15,3,4,2,6,5,4,25,9,13,2,13,1,9,61,3,57,11,"2025-03-25",5,0,12
169885,26,"Female","Canada","Rural",150967,"Employed","Bachelor","Single",1,3,"IT","African American","English","Mobile",16,948,27,5,234,"PayPal",3,0,9,"Electronics","Night",1,2,55,6,"Strict",10,5,2,1,2,4,0,12,7,4,2,5,6,4,88,10,0,0,3,1,1,17,5,44,12,"2026-10-02",4,0,91
177116,63,"Male","Germany","Urban",78621,"Student","Bachelor","In a relationship",0,7,"Engineering","Asian","Spanish","Mobile",14,1430,5,4,431,"Google Pay",2,1,8,"Groceries","Night",1,1,100,4,"Strict",6,0,3,1,6,4,0,7,7,0,0,8,4,3,59,40,14,3,8,1,5,82,1,39,16,"2025-06-21",2,1,9
398015,29,"Male","Australia","Suburban",191117,"Student","High School","Married",1,9,"Retail","African American","Spanish","Mobile",15,2148,52,4,360,"Bank Transfer",0,0,0,"Toys","Morning",1,5,47,4,"Moderate",1,6,6,1,8,1,8,24,4,4,3,9,8,7,62,41,12,3,19,2,4,91,7,95,19,"2025-07-09",5,0,60
255219,41,"Female","China","Urban",193505,"Unemployed","Associate Degree","Married",1,10,"Healthcare","Asian","French","Mobile",17,1512,83,4,329,"Credit Card",1,1,3,"Fashion","Night",0,5,90,0,"Loose",1,10,0,1,10,2,6,14,7,10,9,4,2,8,68,20,6,5,15,1,3,61,2,8,2,"2025-08-11",3,0,33
970438,79,"Male","USA","Urban",196061,"Retired","PhD","Widowed",1,10,"Retail","Caucasian","English","Mobile",16,4364,15,8,459,"PayPal",0,0,3,"Toys","Evening",0,1,51,9,"Loose",8,2,5,1,8,5,3,23,2,4,4,6,8,5,66,44,18,0,12,7,2,73,3,43,19,"2026-01-23",0,1,56
515262,73,"Female","Japan","Suburban",84979,"Self-employed","Bachelor","Divorced",0,7,"Retail","Asian","German","Mobile",11,4587,54,6,177,"PayPal",4,1,9,"Sports","Night",1,4,85,1,"Moderate",7,8,1,0,7,4,2,7,4,6,6,6,8,8,0,34,14,4,3,6,3,26,2,80,6,"2026-10-25",4,0,94
449983,57,"Male","China","Suburban",102632,"Employed","High School","Widowed",1,1,"Finance","Hispanic","German","Mobile",1,3046,0,4,444,"Debit Card",2,1,4,"Groceries","Night",0,3,46,1,"Loose",9,2,9,1,8,4,4,9,6,0,0,6,6,4,11,26,15,1,11,9,2,32,3,22,16,"2026-12-18",4,0,68
539269,56,"Male","Canada","Rural",37456,"Unemployed","Bachelor","Single",0,2,"Finance","Caucasian","French","Mobile",14,200,39,3,57,"Apple Pay",2,1,9,"Electronics","Evening",1,3,79,9,"Strict",10,3,1,0,8,4,5,16,7,5,7,4,3,10,103,45,13,1,5,9,7,45,1,4,6,"2026-05-20",4,0,6
443005,43,"Female","France","Suburban",43107,"Unemployed","High School","Divorced",1,7,"IT","Hispanic","Spanish","Mobile",11,4538,53,2,437,"Google Pay",2,0,6,"Fashion","Evening",0,3,29,4,"Strict",2,7,8,0,1,4,0,6,6,5,5,9,8,8,41,11,15,4,8,2,1,47,5,43,9,"2025-04-04",5,0,43
812110,37,"Male","Brazil","Urban",63738,"Unemployed","Master","Divorced",0,8,"IT","Caucasian","Mandarin","Desktop",9,4893,72,3,306,"Apple Pay",3,0,7,"Home & Kitchen","Afternoon",0,5,54,8,"Loose",0,8,2,1,1,0,6,12,7,8,7,6,5,5,100,1,17,0,8,7,4,13,2,83,12,"2026-02-17",2,1,60
458408,63,"Male","UK","Suburban",139194,"Unemployed","Master","Divorced",0,1,"Education","African American","Mandarin","Desktop",2,1592,64,3,348,"Apple Pay",2,1,7,"Electronics","Afternoon",1,5,68,1,"Loose",0,7,1,0,12,2,8,19,0,9,10,4,10,4,100,34,16,3,15,8,6,28,0,78,14,"2026-07-14",1,1,4
54981,51,"Female","Australia","Suburban",135761,"Employed","Master","Divorced",0,8,"Education","Caucasian","Spanish","Desktop",8,17,9,4,154,"Apple Pay",0,0,4,"Groceries","Night",0,0,16,12,"Strict",10,1,5,0,4,2,5,24,6,0,2,7,8,10,0,30,13,5,9,5,10,51,4,86,16,"2025-04-14",4,1,88
367907,61,"Female","Brazil","Suburban",198459,"Self-employed","Associate Degree","In a relationship",1,10,"IT","Hispanic","German","Mobile",4,3530,88,1,172,"Credit Card",1,0,6,"Books","Evening",0,6,73,5,"Moderate",3,10,8,1,2,2,1,12,6,10,10,6,10,9,48,10,8,2,16,6,10,12,3,32,15,"2026-02-22",4,0,45
791725,75,"Male","Brazil","Urban",56003,"Retired","Master","Divorced",0,6,"Finance","Hispanic","French","Mobile",14,3524,29,7,238,"Google Pay",0,1,9,"Toys","Night",1,1,29,6,"Strict",0,2,6,1,5,5,9,9,5,3,1,4,7,8,90,47,17,0,15,10,7,93,0,4,2,"2025-09-05",5,1,95
469142,53,"Non-binary","Brazil","Rural",179683,"Student","Bachelor","Single",0,2,"Finance","Asian","French","Mobile",6,2515,48,2,479,"Debit Card",0,1,10,"Home & Kitchen","Evening",0,4,81,1,"Strict",6,7,7,0,6,1,6,10,0,7,5,7,5,8,85,47,11,2,7,8,9,75,6,0,9,"2025-08-18",2,0,50
260883,63,"Male","France","Suburban",16745,"Student","PhD","Divorced",1,4,"Other","Asian","French","Desktop",8,2490,32,5,392,"Bank Transfer",1,1,10,"Groceries","Morning",0,1,91,5,"Moderate",1,2,4,0,12,5,6,19,0,4,6,6,4,3,1,31,15,5,13,7,10,96,6,5,10,"2025-07-14",0,1,25
886744,48,"Male","UK","Suburban",31996,"Student","Master","Single",1,1,"Retail","African American","English","Desktop",17,4305,73,4,402,"Debit Card",3,0,2,"Beauty","Morning",0,6,47,4,"Loose",5,9,4,1,1,3,5,7,5,7,5,4,6,5,33,31,7,5,20,8,10,71,1,27,23,"2026-06-10",1,1,34
64917,58,"Male","France","Urban",49322,"Student","High School","Divorced",0,9,"Marketing","African American","English","Desktop",0,4,0,2,288,"Bank Transfer",1,1,1,"Beauty","Night",1,0,83,1,"Loose",0,0,1,0,7,2,5,15,0,1,3,8,6,7,74,9,2,4,7,5,6,34,6,23,5,"2025-09-07",3,0,25
177023,59,"Male","Canada","Urban",13759,"Self-employed","High School","Married",0,8,"Education","Hispanic","French","Mobile",19,2589,9,2,39,"Google Pay",2,0,5,"Groceries","Evening",1,0,22,5,"Strict",9,0,5,1,5,3,5,15,4,0,1,6,4,9,86,18,1,0,10,9,7,80,0,60,14,"2025-02-22",4,0,66
973906,74,"Female","Brazil","Urban",44445,"Unemployed","Associate Degree","Divorced",0,9,"Education","Other","Mandarin","Mobile",11,1445,67,4,353,"Google Pay",0,0,3,"Beauty","Afternoon",0,6,77,5,"Loose",6,8,9,0,8,2,7,0,1,10,10,5,3,1,57,50,0,5,6,3,8,55,4,54,22,"2025-09-04",3,0,41
816964,74,"Female","USA","Urban",12497,"Retired","Bachelor","Divorced",0,4,"Engineering","African American","Mandarin","Desktop",2,4680,51,5,447,"PayPal",0,1,7,"Electronics","Evening",1,4,78,5,"Loose",9,8,9,1,7,1,0,24,0,6,7,4,4,2,27,39,12,0,5,7,10,51,6,58,3,"2026-02-11",4,0,37
197520,66,"Female","UK","Urban",111160,"Student","High School","Widowed",0,10,"Healthcare","Hispanic","Hindi","Desktop",2,4357,38,3,329,"Debit Card",2,1,10,"Electronics","Afternoon",0,3,26,10,"Loose",1,6,3,1,12,4,6,23,2,6,6,4,5,4,82,35,19,1,11,3,9,70,0,10,21,"2026-09-07",0,0,14
720184,50,"Other","UK","Urban",29395,"Retired","Associate Degree","In a relationship",1,1,"Education","Asian","English","Desktop",2,1583,0,2,333,"Bank Transfer",1,0,7,"Sports","Evening",0,2,35,0,"Moderate",3,1,8,1,12,5,4,9,6,1,0,8,1,10,12,5,15,3,2,5,2,4,4,74,7,"2025-03-04",4,1,92
72539,28,"Non-binary","UK","Rural",182400,"Self-employed","Bachelor","Single",1,9,"Other","African American","Spanish","Desktop",11,1417,70,6,20,"Debit Card",3,0,0,"Groceries","Afternoon",0,5,88,11,"Moderate",4,8,4,0,10,5,6,14,0,10,10,8,3,6,35,33,14,4,0,1,6,93,0,89,6,"2026-05-26",4,0,15
765019,20,"Female","Germany","Suburban",173640,"Self-employed","High School","Single",1,7,"Marketing","Other","Mandarin","Desktop",5,2708,76,2,380,"Apple Pay",3,0,5,"Electronics","Evening",0,7,96,0,"Loose",5,10,4,0,0,3,10,15,6,8,6,6,5,3,73,42,4,5,7,7,1,8,3,36,12,"2026-08-06",4,0,28
41533,52,"Female","Japan","Rural",162878,"Retired","High School","Single",0,6,"Other","Asian","English","Tablet",10,674,41,4,84,"Apple Pay",3,1,8,"Toys","Morning",1,3,60,1,"Loose",1,6,8,0,12,2,6,0,7,7,5,8,8,5,100,5,0,3,10,2,8,58,2,79,10,"2026-01-16",5,1,62
752755,73,"Female","Australia","Suburban",84579,"Self-employed","Master","Married",0,5,"Marketing","Other","Hindi","Mobile",10,2445,63,7,207,"PayPal",1,1,9,"Home & Kitchen","Night",1,4,42,12,"Strict",4,6,5,1,2,4,0,17,5,8,9,4,2,0,31,44,18,5,4,4,3,48,1,34,23,"2026-05-12",3,1,53
994926,20,"Female","China","Suburban",168058,"Student","High School","Single",0,6,"Finance","Caucasian","Mandarin","Mobile",7,1318,36,0,238,"Credit Card",0,1,0,"Sports","Morning",0,3,74,5,"Moderate",4,6,7,0,6,5,8,15,0,5,5,6,2,3,116,35,18,3,14,10,4,83,6,10,14,"2026-12-23",6,0,28
1575,80,"Female","UK","Urban",190336,"Employed","Master","Widowed",1,4,"Healthcare","African American","English","Desktop",16,2256,24,5,32,"Credit Card",2,0,8,"Fashion","Afternoon",1,3,52,5,"Strict",2,3,0,0,1,2,0,24,5,3,2,8,2,6,3,47,0,2,15,6,8,62,7,28,24,"2025-06-17",0,1,18
657405,22,"Female","Germany","Urban",75395,"Retired","Bachelor","Divorced",0,9,"Finance","Asian","Spanish","Mobile",17,4799,20,3,473,"Google Pay",4,0,6,"Electronics","Night",1,1,38,5,"Strict",10,2,0,1,0,3,2,23,6,4,5,9,4,1,27,4,3,4,5,2,3,13,7,52,10,"2025-06-14",7,0,50
444618,74,"Female","France","Rural",154534,"Employed","High School","Single",1,6,"Retail","Caucasian","Hindi","Tablet",15,3989,33,2,94,"Google Pay",3,1,3,"Electronics","Afternoon",1,4,34,6,"Strict",0,6,1,0,6,1,1,24,7,4,3,4,0,0,114,6,7,5,4,6,2,97,1,32,19,"2026-11-19",1,1,6
594654,57,"Female","Japan","Urban",76191,"Student","Bachelor","Married",0,2,"Healthcare","Asian","Mandarin","Mobile",10,2375,48,6,212,"Google Pay",3,0,1,"Toys","Afternoon",0,4,19,3,"Moderate",1,6,6,1,12,4,3,14,0,8,9,7,5,10,70,11,5,0,11,6,10,4,3,25,19,"2025-09-04",2,0,20
281423,79,"Male","Canada","Rural",196443,"Self-employed","Bachelor","Widowed",0,6,"Education","African American","French","Mobile",10,3226,51,6,347,"Bank Transfer",0,0,0,"Books","Night",1,4,41,1,"Strict",5,6,7,0,8,0,4,8,3,7,6,5,10,4,1,26,13,2,8,9,10,53,5,82,4,"2026-07-12",4,0,76
994047,20,"Female","Canada","Rural",16323,"Self-employed","High School","Married",1,4,"Finance","Other","Spanish","Tablet",17,2369,18,3,175,"Google Pay",0,0,6,"Groceries","Morning",0,1,55,4,"Loose",1,1,4,1,9,5,9,7,4,2,4,5,3,10,26,7,6,3,0,5,4,48,7,67,5,"2025-02-03",7,1,2
584683,57,"Male","USA","Suburban",100919,"Retired","High School","Married",1,4,"Healthcare","Hispanic","German","Desktop",18,4409,64,4,78,"PayPal",3,0,5,"Home & Kitchen","Night",0,7,21,3,"Moderate",7,10,8,0,7,4,3,5,0,8,10,6,2,5,105,33,5,2,10,9,10,20,4,28,17,"2025-10-08",4,1,7
514744,49,"Male","UK","Rural",78458,"Student","Associate Degree","Married",1,7,"Engineering","Caucasian","French","Mobile",3,22,38,4,120,"PayPal",4,1,4,"Fashion","Morning",0,2,47,1,"Moderate",6,4,0,1,1,1,3,16,6,3,1,5,9,8,69,41,3,1,3,9,9,87,7,27,13,"2026-02-18",1,1,77
2300,31,"Female","Japan","Rural",134664,"Unemployed","Bachelor","Widowed",1,4,"Education","Hispanic","German","Mobile",11,3488,8,4,163,"PayPal",3,1,1,"Beauty","Evening",0,2,53,8,"Moderate",7,0,1,0,2,1,7,7,2,0,0,7,9,6,94,32,17,2,19,6,7,87,0,2,10,"2026-01-18",6,0,76
307934,37,"Female","Canada","Urban",21547,"Self-employed","High School","Widowed",0,7,"Marketing","Hispanic","Spanish","Mobile",13,401,81,4,418,"Google Pay",3,1,9,"Toys","Night",0,6,24,6,"Strict",10,9,0,1,0,1,8,2,0,10,8,4,2,10,82,31,5,0,10,3,10,51,4,22,8,"2026-12-18",4,0,29
609670,44,"Female","India","Suburban",138349,"Self-employed","Bachelor","Married",0,7,"Other","African American","German","Mobile",7,4009,34,6,179,"Debit Card",3,0,5,"Groceries","Night",0,3,88,12,"Strict",5,4,1,1,7,5,1,22,6,2,1,8,5,6,31,9,3,5,19,1,1,86,6,9,19,"2025-11-17",6,1,32
6802,71,"Male","USA","Rural",98173,"Retired","High School","Widowed",1,10,"Engineering","Other","Hindi","Tablet",12,1392,29,2,376,"PayPal",3,1,2,"Home & Kitchen","Morning",1,3,70,10,"Loose",0,5,9,0,2,0,7,11,2,3,2,8,4,3,58,5,0,4,3,6,2,75,0,18,5,"2026-06-18",2,1,66
925223,40,"Male","Germany","Suburban",164538,"Retired","Master","Widowed",0,3,"Other","Caucasian","Hindi","Desktop",5,641,39,5,43,"Credit Card",3,0,8,"Toys","Afternoon",1,2,41,12,"Loose",8,4,9,1,1,0,2,22,0,5,6,6,7,5,87,15,12,5,0,9,2,40,6,92,2,"2025-10-06",5,1,36
427315,36,"Male","China","Urban",99722,"Retired","Associate Degree","Widowed",0,6,"Engineering","Asian","German","Mobile",11,1749,38,2,264,"Debit Card",2,0,0,"Groceries","Night",1,3,70,1,"Moderate",10,5,6,1,6,0,5,0,3,7,5,7,4,5,96,6,7,4,6,7,9,40,2,91,9,"2025-08-22",3,1,53
294416,62,"Female","USA","Rural",92932,"Self-employed","Associate Degree","Single",1,5,"Healthcare","African American","Mandarin","Mobile",17,4633,80,5,455,"Apple Pay",2,1,9,"Toys","Afternoon",0,4,21,11,"Moderate",4,9,10,1,7,3,1,2,4,9,7,5,6,5,67,11,15,4,20,5,4,96,0,18,16,"2026-03-19",4,0,65
266972,56,"Female","China","Rural",198835,"Student","Associate Degree","Single",0,1,"Marketing","African American","Mandarin","Mobile",18,2650,62,1,99,"Credit Card",0,0,0,"Beauty","Evening",0,6,33,6,"Loose",4,9,5,1,7,3,3,23,1,8,9,7,8,0,65,32,9,2,16,1,8,68,0,34,8,"2026-08-06",3,0,97
447529,55,"Male","China","Suburban",167027,"Employed","Bachelor","Divorced",1,1,"Other","Asian","Hindi","Tablet",4,3492,49,5,302,"Credit Card",3,0,5,"Beauty","Afternoon",0,5,13,0,"Moderate",8,6,10,0,6,4,3,21,3,7,5,8,2,0,30,49,3,2,2,2,1,24,3,78,3,"2026-06-03",1,1,22
238404,51,"Male","Canada","Urban",173373,"Retired","Bachelor","In a relationship",1,3,"Other","Asian","Spanish","Tablet",11,3494,19,3,180,"Debit Card",0,1,10,"Groceries","Evening",1,2,39,8,"Strict",7,4,6,1,0,4,3,19,6,3,5,6,2,7,112,30,10,1,14,2,9,67,3,53,2,"2025-02-16",3,0,61
685531,80,"Female","Japan","Urban",148550,"Self-employed","Bachelor","In a relationship",0,8,"Finance","African American","Mandarin","Desktop",17,4030,35,6,231,"Bank Transfer",3,0,7,"Beauty","Evening",0,2,56,10,"Loose",10,3,4,0,10,5,6,13,4,4,5,8,5,10,111,27,12,2,8,9,4,51,0,85,3,"2025-08-16",3,1,48
827677,53,"Male","Germany","Rural",81640,"Unemployed","Master","Divorced",0,7,"Engineering","African American","German","Tablet",7,3568,12,3,179,"Google Pay",0,0,5,"Groceries","Evening",0,1,21,6,"Loose",7,1,6,0,6,4,5,16,1,0,1,5,8,4,64,32,0,0,14,3,4,36,1,79,20,"2026-11-30",5,1,94
345964,74,"Male","France","Rural",133383,"Student","PhD","Widowed",0,4,"Finance","Caucasian","English","Mobile",4,3736,17,4,417,"PayPal",0,0,1,"Groceries","Afternoon",0,3,42,8,"Moderate",2,2,6,0,10,4,8,17,4,2,4,9,0,9,95,41,4,2,15,5,7,78,2,56,24,"2025-03-03",3,1,69
936589,32,"Male","Canada","Urban",176773,"Unemployed","Bachelor","In a relationship",1,6,"Engineering","African American","Mandarin","Desktop",6,4333,5,4,80,"Apple Pay",4,1,4,"Books","Morning",0,2,53,3,"Loose",6,0,0,0,12,0,8,6,5,0,2,4,6,3,44,22,11,4,2,10,8,83,6,47,3,"2025-05-25",3,1,86
726478,26,"Male","France","Suburban",93322,"Self-employed","High School","Widowed",0,7,"Other","African American","English","Mobile",14,2675,4,4,75,"Apple Pay",0,0,1,"Electronics","Evening",0,1,27,1,"Moderate",8,1,2,1,0,0,0,3,1,1,2,9,10,2,42,26,8,5,16,4,6,53,0,35,24,"2025-09-06",3,0,96
522261,71,"Female","India","Urban",149185,"Employed","Associate Degree","Widowed",1,3,"IT","Other","Spanish","Mobile",13,1443,7,2,283,"PayPal",1,1,0,"Sports","Morning",1,1,78,3,"Strict",3,0,6,0,2,5,3,8,6,2,4,6,6,4,65,12,20,4,7,3,4,74,5,89,16,"2026-06-13",2,0,52
391069,71,"Female","Germany","Urban",71150,"Self-employed","PhD","Divorced",0,1,"Marketing","Caucasian","French","Mobile",20,3016,18,6,178,"PayPal",4,0,5,"Electronics","Evening",0,3,46,5,"Moderate",6,2,8,1,6,3,4,16,2,0,0,7,6,6,8,34,6,3,12,8,0,13,6,24,18,"2026-07-28",1,1,8
539344,62,"Female","Germany","Suburban",45448,"Unemployed","Bachelor","Divorced",0,2,"IT","Hispanic","French","Desktop",1,3021,90,3,207,"Debit Card",1,1,6,"Home & Kitchen","Evening",1,5,100,9,"Loose",9,10,7,1,12,4,4,23,2,10,10,8,8,9,62,47,12,2,2,7,8,81,6,34,3,"2026-07-24",2,1,96
944972,38,"Female","UK","Urban",90174,"Retired","High School","Divorced",1,8,"Other","Other","Mandarin","Mobile",16,1514,44,0,403,"Debit Card",2,1,5,"Electronics","Afternoon",1,3,96,6,"Strict",7,6,4,1,3,4,0,16,4,7,9,6,7,5,108,38,1,1,17,2,9,51,5,78,13,"2025-11-01",3,0,12
51143,54,"Female","USA","Rural",174965,"Retired","Bachelor","Married",0,4,"IT","Caucasian","French","Mobile",2,4495,26,4,416,"Bank Transfer",1,0,0,"Home & Kitchen","Night",0,4,71,11,"Moderate",2,5,0,1,6,4,2,11,4,3,5,8,1,10,56,45,2,0,7,10,9,29,4,95,14,"2026-05-28",6,0,99
76865,22,"Male","Japan","Urban",36002,"Unemployed","High School","In a relationship",0,1,"Education","Caucasian","Mandarin","Desktop",17,2035,31,0,483,"Google Pay",0,0,3,"Electronics","Night",1,4,22,1,"Strict",2,5,3,0,12,2,6,10,1,3,1,6,0,1,71,34,5,5,9,9,2,20,4,94,21,"2026-03-28",4,0,52
165859,38,"Female","India","Urban",18798,"Self-employed","Master","Widowed",1,4,"Other","Asian","German","Mobile",0,4035,41,6,39,"Credit Card",0,1,7,"Beauty","Morning",0,3,18,0,"Strict",3,7,0,1,10,5,2,8,7,5,3,7,9,1,20,43,5,5,5,5,10,62,7,71,10,"2026-01-18",7,1,61
794492,42,"Female","China","Urban",62125,"Retired","High School","Widowed",0,2,"Engineering","Caucasian","English","Desktop",4,1335,8,0,179,"Apple Pay",3,0,10,"Electronics","Evening",1,0,25,1,"Loose",3,0,9,0,4,5,5,20,3,1,3,8,6,4,120,3,16,4,6,3,8,98,3,52,12,"2026-08-28",1,0,70
79926,55,"Male","India","Urban",95235,"Unemployed","High School","Single",1,8,"Healthcare","Caucasian","English","Mobile",3,900,24,3,427,"Apple Pay",0,1,9,"Electronics","Afternoon",0,3,36,8,"Strict",2,3,4,0,4,1,7,12,6,5,3,4,0,2,31,9,12,0,17,9,4,4,0,22,21,"2026-05-13",3,1,70
419559,48,"Male","France","Urban",116867,"Employed","High School","Single",0,4,"IT","African American","French","Mobile",4,171,62,0,11,"PayPal",4,1,2,"Electronics","Night",0,5,55,12,"Loose",3,7,1,0,0,1,5,5,4,9,10,4,3,0,86,9,19,1,13,6,8,69,5,82,24,"2026-06-16",6,0,25
69669,24,"Female","Brazil","Suburban",127659,"Employed","PhD","Married",0,1,"Finance","African American","French","Mobile",5,2606,6,7,431,"PayPal",3,0,5,"Sports","Afternoon",0,1,29,10,"Loose",6,2,7,1,4,1,4,23,4,0,0,7,10,3,119,26,13,5,3,7,0,34,6,55,18,"2026-04-04",7,1,80
440855,23,"Male","Germany","Suburban",163926,"Student","Bachelor","Widowed",1,3,"Education","Asian","French","Mobile",19,979,0,2,21,"Credit Card",2,1,8,"Toys","Morning",0,0,98,8,"Loose",8,0,2,1,10,0,3,3,2,0,1,5,1,10,95,46,6,5,10,7,1,26,2,21,11,"2026-02-18",4,0,68
474145,64,"Female","Australia","Urban",57728,"Employed","High School","In a relationship",0,2,"IT","African American","Mandarin","Desktop",12,1858,84,1,108,"Apple Pay",2,1,2,"Sports","Morning",1,6,30,3,"Strict",3,10,2,0,8,0,6,7,2,8,9,4,6,3,7,34,17,3,7,9,0,29,5,64,1,"2025-07-25",5,0,45
161603,61,"Male","Japan","Suburban",14010,"Retired","High School","Widowed",1,2,"Marketing","Hispanic","Spanish","Desktop",17,3733,9,0,287,"Bank Transfer",4,1,5,"Beauty","Evening",1,0,20,6,"Loose",5,1,2,1,4,1,0,21,2,1,2,5,1,0,23,15,4,5,7,3,9,1,0,74,3,"2025-04-01",2,0,87
459896,65,"Female","Canada","Urban",129997,"Retired","Master","In a relationship",1,10,"Healthcare","Hispanic","English","Mobile",11,2054,10,4,280,"Credit Card",0,1,0,"Electronics","Morning",0,2,97,6,"Strict",8,1,2,1,9,3,5,0,1,3,3,9,1,0,61,47,14,1,1,9,4,26,7,94,1,"2026-04-26",2,1,46
884647,22,"Male","India","Urban",191029,"Student","High School","Single",1,4,"Engineering","Caucasian","English","Tablet",19,2660,12,2,294,"Apple Pay",1,1,4,"Electronics","Morning",1,2,90,4,"Strict",8,1,10,0,3,3,2,9,2,1,1,5,0,9,59,34,18,3,20,5,7,7,6,40,23,"2026-04-13",5,1,18
324518,18,"Male","Brazil","Urban",85638,"Student","Associate Degree","Widowed",0,1,"Other","Other","Spanish","Mobile",6,4151,30,1,227,"Google Pay",2,1,5,"Electronics","Morning",0,3,42,1,"Strict",6,4,9,1,8,3,1,22,5,6,6,9,9,0,44,4,4,4,19,5,4,93,2,63,4,"2025-06-17",7,0,51
669667,28,"Female","Germany","Urban",144439,"Student","High School","Widowed",0,5,"Marketing","Caucasian","Hindi","Mobile",12,2373,69,3,63,"Credit Card",1,0,9,"Fashion","Evening",0,5,76,1,"Loose",7,10,9,1,4,2,0,5,1,9,10,7,7,9,86,1,19,1,11,4,0,23,6,4,21,"2025-07-11",6,0,5
936340,57,"Male","China","Urban",147372,"Retired","Bachelor","Divorced",0,1,"Retail","Asian","French","Mobile",17,997,47,3,460,"Bank Transfer",4,0,8,"Fashion","Evening",1,3,98,11,"Strict",8,7,10,0,4,5,5,8,4,6,4,9,10,0,83,26,10,1,7,5,6,52,1,92,10,"2025-04-22",1,0,28
115799,20,"Male","Brazil","Urban",191353,"Retired","Master","Married",1,7,"Healthcare","Asian","Mandarin","Mobile",7,3289,59,7,12,"Debit Card",0,1,3,"Groceries","Morning",1,3,69,7,"Loose",9,7,0,0,12,2,10,11,1,9,8,5,4,0,66,20,11,1,6,3,9,87,3,8,8,"2025-02-03",6,1,77
893569,21,"Female","Brazil","Suburban",84471,"Student","High School","In a relationship",0,6,"Other","Other","Spanish","Mobile",10,1728,49,3,114,"Bank Transfer",4,0,1,"Fashion","Morning",1,3,33,4,"Strict",1,5,5,0,2,2,9,10,5,5,3,4,2,8,5,16,17,1,13,1,10,17,0,42,24,"2026-12-26",5,1,19
166090,40,"Male","UK","Urban",25822,"Self-employed","Bachelor","Widowed",0,6,"IT","Hispanic","Hindi","Desktop",16,324,44,3,98,"Debit Card",1,0,0,"Electronics","Night",0,5,51,10,"Strict",6,6,7,0,9,4,8,13,3,6,8,5,2,10,19,19,0,2,3,3,10,64,4,70,23,"2025-07-13",6,0,36
